Date,Temp
11/16/88,11.1
11/17/88,11.5
11/18/88,10.7
11/19/88,15.7
11/20/88,12.8
11/21/88,13
11/22/88,12.9
11/23/88,14.3
11/24/88,13.7
11/25/88,12.1
11/26/88,11.9
11/27/88,11.8
11/28/88,11.4
11/29/88,10.3
11/30/88,11.7
12/01/88,12
12/02/88,17.4
12/03/88,16.8
12/04/88,16.2
12/05/88,13
12/06/88,12.5
12/07/88,12.4
12/08/88,16.1
12/09/88,20.2
12/10/88,14.3
12/11/88,11
12/12/88,14.4
12/13/88,15.7
12/14/88,19.7
12/15/88,20.7
12/16/88,23.9
12/17/88,16.6
12/18/88,17.5
12/19/88,14.9
12/20/88,13.6
12/21/88,11.9
12/22/88,15.2
12/23/88,17.3
12/24/88,19.8
12/25/88,15.8
12/26/88,9.5
12/27/88,12.9
12/28/88,12.9
12/29/88,14.8
12/30/88,14.1
01/01/89,14.3
01/02/89,17.4
01/03/89,18.5
01/04/89,16.8
01/05/89,11.5
01/06/89,9.5
01/07/89,12.2
01/08/89,15.7
01/09/89,16.3
01/10/89,13.6
01/11/89,12.6
01/12/89,13.8
01/13/89,12.1
01/14/89,13.4
01/15/89,17.3
01/16/89,19.4
01/17/89,16.6
01/18/89,13.9
01/19/89,13.1
01/20/89,16
01/21/89,14.5
01/22/89,15
01/23/89,12.6
01/24/89,12.5
01/25/89,15.2
01/26/89,16.2
01/27/89,16.5
01/28/89,20.1
01/29/89,20.6
01/30/89,16.9
01/31/89,16.5
02/01/89,16.1
02/02/89,14.4
02/03/89,16.3
02/04/89,15.7
02/05/89,14.2
02/06/89,13.2
02/07/89,16.8
02/08/89,18.5
02/09/89,16.7
02/10/89,15.3
02/11/89,15.9
02/12/89,15.2
02/13/89,17.5
02/14/89,18.3
02/15/89,19.4
02/16/89,19.4
02/17/89,19.5
02/18/89,20.5
02/19/89,15.7
02/20/89,15
02/21/89,16.1
02/22/89,14.3
02/23/89,13
02/24/89,16.2
02/25/89,17.7
02/26/89,13.2
02/27/89,15.8
02/28/89,18.5
03/01/89,20.4
03/02/89,22
03/03/89,19.7
03/04/89,19.6
03/05/89,20.3
03/06/89,18.3
03/07/89,18.9
03/08/89,20.3
03/09/89,21.4
03/10/89,18.3
03/11/89,17.8
03/12/89,17.7
03/13/89,12.8
03/14/89,15.1
03/15/89,15
03/16/89,14.8
03/17/89,12
03/18/89,12.5
03/19/89,15
03/20/89,17.1
03/21/89,17.3
03/22/89,16.9
03/23/89,16.5
03/24/89,13.6
03/25/89,13.2
03/26/89,9.4
03/27/89,9.5
03/28/89,11.8
03/29/89,10.4
03/30/89,9.7
03/31/89,12.6
04/01/89,13.3
04/02/89,15.1
04/03/89,14.2
04/04/89,14.2
04/05/89,19.2
04/06/89,12.6
04/07/89,14.2
04/08/89,11.9
04/09/89,13.9
04/10/89,13.5
04/11/89,15.3
04/12/89,13.9
04/13/89,14
04/14/89,12.9
04/15/89,8.5
04/16/89,11.4
04/17/89,10.9
04/18/89,12
04/19/89,8.6
04/20/89,9
04/21/89,9.6
04/22/89,10.2
04/23/89,9.8
04/24/89,8.3
04/25/89,11
04/26/89,11.9
04/27/89,14
04/28/89,15.8
04/29/89,14.5
04/30/89,13.2
05/01/89,14.2
05/02/89,14.6
05/03/89,11.8
05/04/89,14.4
05/05/89,10.4
05/06/89,10.3
05/07/89,10.8
05/08/89,10.5
05/09/89,9.5
05/10/89,12.5
05/11/89,13.7
05/12/89,12.7
05/13/89,11.9
05/14/89,11.4
05/15/89,9.7
05/16/89,8.3
05/17/89,8.1
05/18/89,11.7
05/19/89,11.6
05/20/89,7.4
05/21/89,5.2
05/22/89,11
05/23/89,9.5
05/24/89,9.2
05/25/89,10.7
05/26/89,9
05/27/89,10.2
05/28/89,10.3
05/29/89,12.1
05/30/89,13.2
05/31/89,6.6
06/01/89,2.3
06/02/89,1.4
06/03/89,2.1
06/04/89,6.6
06/05/89,8.9
06/06/89,7.8
06/07/89,9
06/08/89,10.3
06/09/89,7.9
06/10/89,7.2
06/11/89,8.6
06/12/89,8.8
06/13/89,6.2
06/14/89,9.5
06/15/89,10.2
06/16/89,9.7
06/17/89,11.2
06/18/89,10.2
06/19/89,10.1
06/20/89,8.1
06/21/89,6.6
06/22/89,5
06/23/89,4.7
06/24/89,5.3
06/25/89,4.5
06/26/89,2.3
06/27/89,1.4
06/28/89,0.5
06/29/89,2.4
06/30/89,8
07/01/89,6
07/02/89,7.1
07/03/89,9.7
07/04/89,6.9
07/05/89,5.3
07/06/89,7
07/07/89,6.2
07/08/89,7
07/09/89,9.7
07/10/89,8
07/11/89,8.5
07/12/89,7.1
07/13/89,7.5
07/14/89,3.3
07/15/89,1.8
07/16/89,2.6
07/17/89,5.3
07/18/89,5.8
07/19/89,5.8
07/20/89,7.2
07/21/89,5.3
07/22/89,1.6
07/23/89,3.1
07/24/89,5.3
07/25/89,7.7
07/26/89,4.2
07/27/89,5.5
07/28/89,9
07/29/89,11.2
07/30/89,8
07/31/89,7.6
08/01/89,3.7
08/02/89,7.5
08/03/89,8.1
08/04/89,8.4
08/05/89,7.1
08/06/89,7.6
08/07/89,7.6
08/08/89,5.6
08/09/89,7
08/10/89,10.5
08/11/89,7.3
08/12/89,7.8
08/13/89,5.8
08/14/89,3.8
08/15/89,5.8
08/16/89,6.7
08/17/89,6.6
08/18/89,6.6
08/19/89,9
08/20/89,8.1
08/21/89,5.1
08/22/89,8.6
08/23/89,7
08/24/89,5.5
08/25/89,7.4
08/26/89,6.2
08/27/89,4.2
08/28/89,6.3
08/29/89,7
08/30/89,4
08/31/89,8
09/01/89,8.8
09/02/89,8.8
09/03/89,6.1
09/04/89,8.6
09/05/89,8.9
09/06/89,7.8
09/07/89,5
09/08/89,7
09/09/89,13.3
09/10/89,7.9
09/11/89,7.5
09/12/89,8.3
09/13/89,7.2
09/14/89,6.5
09/15/89,8.9
09/16/89,7.4
09/17/89,9.9
09/18/89,9.3
09/19/89,10.6
09/20/89,8.6
09/21/89,7.2
09/22/89,12.6
09/23/89,7.8
09/24/89,6.3
09/25/89,9.2
09/26/89,5.8
09/27/89,9
09/28/89,5
09/29/89,11.9
09/30/89,13.4
10/01/89,10.5
10/02/89,6.2
10/03/89,5.1
10/04/89,9.5
10/05/89,11.7
10/06/89,9.2
10/07/89,7.3
10/08/89,9.7
10/09/89,9.4
10/10/89,10
10/11/89,10.9
10/12/89,11
10/13/89,10.9
10/14/89,8
10/15/89,11.2
10/16/89,7.5
10/17/89,7.2
10/18/89,13.2
10/19/89,12.9
10/20/89,9.4
10/21/89,10.2
10/22/89,9.5
10/23/89,12.4
10/24/89,10.2
10/25/89,13.4
10/26/89,11.6
10/27/89,8
10/28/89,9
10/29/89,9.3
10/30/89,13.5
10/31/89,8
11/01/89,8.1
11/02/89,10
11/03/89,8.5
11/04/89,12.5
11/05/89,15
11/06/89,13.3
11/07/89,11
11/08/89,11.9
11/09/89,8.3
11/10/89,9.7
11/11/89,11.3
11/12/89,12.5
11/13/89,9.4
11/14/89,11.4
11/15/89,13.2
11/16/89,13.8
11/17/89,16
11/18/89,10.9
11/19/89,11.9
11/20/89,12.4
11/21/89,13.2
11/22/89,15.5
11/23/89,21.6
11/24/89,14.9
11/25/89,14.4
11/26/89,12.9
11/27/89,13.1
11/28/89,14
11/29/89,17.9
11/30/89,17.7
12/01/89,16.3
12/02/89,18.3
12/03/89,13.7
12/04/89,13.3
12/05/89,10.6
12/06/89,14.1
12/07/89,16
12/08/89,16.5
12/09/89,14.1
12/10/89,18.7
12/11/89,16.2
12/12/89,14.8
12/13/89,12.6
12/14/89,10.4
12/15/89,12.2
12/16/89,12.6
12/17/89,12.1
12/18/89,17.3
12/19/89,16.4
12/20/89,12.6
12/21/89,12.3
12/22/89,11.8
12/23/89,12
12/24/89,12.7
12/25/89,16.4
12/26/89,16
12/27/89,13.3
12/28/89,11.7
12/29/89,10.4
12/30/89,14.4
12/31/89,12.7
01/01/90,14.8
01/02/90,13.3
01/03/90,15.6
01/04/90,14.5
01/05/90,14.3
01/06/90,15.3
01/07/90,16.4
01/08/90,14.8
01/09/90,17.4
01/10/90,18.8
01/11/90,22.1
01/12/90,19
01/13/90,15.5
01/14/90,15.8
01/15/90,14.7
01/16/90,10.7
01/17/90,11.5
01/18/90,15
01/19/90,14.5
01/20/90,14.5
01/21/90,13.3
01/22/90,14.3
01/23/90,14.3
01/24/90,20.5
01/25/90,15
01/26/90,17.1
01/27/90,16.9
01/28/90,16.9
01/29/90,13.6
01/30/90,16.4
01/31/90,16.1
02/01/90,12
02/02/90,12.2
02/03/90,14.8
02/04/90,14.8
02/05/90,14.4
02/06/90,12.9
02/07/90,13.4
02/08/90,15.9
02/09/90,16.1
02/10/90,17.6
02/11/90,15.6
02/12/90,15
02/13/90,13
02/14/90,14.1
02/15/90,17.3
02/16/90,15.7
02/17/90,18.6
02/18/90,12.7
02/19/90,14
02/20/90,13.7
02/21/90,16.3
02/22/90,20
02/23/90,17
02/24/90,15.2
02/25/90,16.5
02/26/90,16.5
02/27/90,17.3
02/28/90,19.1
03/01/90,19.3
03/02/90,17.3
03/03/90,19
03/04/90,19.8
03/05/90,19.3
03/06/90,17.2
03/07/90,14.2
03/08/90,10.3
03/09/90,13
03/10/90,15.3
03/11/90,15
03/12/90,12.1
03/13/90,9.2
03/14/90,11
03/15/90,15
03/16/90,11.6
03/17/90,11.6
03/18/90,15.1
03/19/90,15
03/20/90,13.6
03/21/90,12.5
03/22/90,14.3
03/23/90,16
03/24/90,17.4
03/25/90,16.9
03/26/90,18
03/27/90,20.6
03/28/90,14.2
03/29/90,10.9
03/30/90,11.9
03/31/90,13.3
04/01/90,15.3
04/02/90,14.7
04/03/90,11
04/04/90,12.2
04/05/90,14.2
04/06/90,17
04/07/90,15.8
04/08/90,15.2
04/09/90,15.1
04/10/90,14.7
04/11/90,18.5
04/12/90,16.4
04/13/90,18.4
04/14/90,15.1
04/15/90,9.9
04/16/90,10.2
04/17/90,12.6
04/18/90,13.2
04/19/90,11.5
04/20/90,13.8
04/21/90,14.5
04/22/90,14.7
04/23/90,11.2
04/24/90,12.7
04/25/90,13.7
04/26/90,11.5
04/27/90,10.4
04/28/90,8.9
04/29/90,11.1
04/30/90,9.5
05/01/90,13
05/02/90,13.9
05/03/90,12.6
05/04/90,14.3
05/05/90,16
05/06/90,13.3
05/07/90,7
05/08/90,4.9
05/09/90,6.9
05/10/90,13.7
05/11/90,10.6
05/12/90,12.3
05/13/90,11.1
05/14/90,10.2
05/15/90,9.5
05/16/90,8.9
05/17/90,13.4
05/18/90,9.1
05/19/90,9.4
05/20/90,8.7
05/21/90,5.8
05/22/90,4.5
05/23/90,7.2
05/24/90,10
05/25/90,10.5
05/26/90,10.7
05/27/90,8.2
05/28/90,6.1
05/29/90,4.5
05/30/90,6.1
05/31/90,9.8
06/01/90,9.7
06/02/90,8.2
06/03/90,8.4
06/04/90,8.5
06/05/90,10.4
06/06/90,6.8
06/07/90,6
06/08/90,6.6
06/09/90,7.8
06/10/90,10.3
06/11/90,7.2
06/12/90,7.4
06/13/90,11.4
06/14/90,5.4
06/15/90,4.4
06/16/90,6.4
06/17/90,9.3
06/18/90,7.7
06/19/90,8.1
06/20/90,8.3
06/21/90,9.1
06/22/90,7.7
06/23/90,10.6
06/24/90,8.2
06/25/90,7.9
06/26/90,5.2
06/27/90,5.9
06/28/90,3.7
06/29/90,5.6
06/30/90,9.4
07/01/90,7.4
07/02/90,7.3
07/03/90,7.7
07/04/90,7.7
07/05/90,9.3
07/06/90,4.4
07/07/90,5.7
07/08/90,10.2
07/09/90,10.2
07/10/90,9.3
07/11/90,5.4
07/12/90,5
07/13/90,7.6
07/14/90,9.6
07/15/90,10.4
07/16/90,11.2
07/17/90,9.1
07/18/90,11.2
07/19/90,6.8
07/20/90,8.3
07/21/90,9.7
07/22/90,9.6
07/23/90,9.8
07/24/90,10.8
07/25/90,9.2
07/26/90,6.5
07/27/90,8.1
07/28/90,7.3
07/29/90,7.9
07/30/90,6
07/31/90,5
08/01/90,6.8
08/02/90,9.8
08/03/90,5.7
08/04/90,8.6
08/05/90,10.6
08/06/90,7.8
08/07/90,7.7
08/08/90,8.6
08/09/90,6.5
08/10/90,6.9
08/11/90,6.4
08/12/90,8.5
08/13/90,7.8
08/14/90,9.3
08/15/90,8.4
08/16/90,7.8
08/17/90,7.4
08/18/90,7.7
08/19/90,8.9
08/20/90,9.7
08/21/90,9.9
08/22/90,6.1
08/23/90,6.6
08/24/90,7.6
08/25/90,7.4
08/26/90,8
08/27/90,2.1
08/28/90,5.9
08/29/90,11.6
08/30/90,8.6
08/31/90,7.9
09/01/90,6
09/02/90,9.5
09/03/90,8.6
09/04/90,7.6
09/05/90,10.4
09/06/90,10.3
09/07/90,7.5
09/08/90,3
09/09/90,5.3
09/10/90,10.5
09/11/90,14.6
09/12/90,12.6
09/13/90,9.8
09/14/90,7.2
09/15/90,10.1
09/16/90,10.4
09/17/90,3.7
09/18/90,7.3
09/19/90,11.6
09/20/90,16.3
09/21/90,9.6
09/22/90,6.8
09/23/90,5.2
09/24/90,10.6
09/25/90,16.3
09/26/90,9.8
09/27/90,4.6
09/28/90,11.1
09/29/90,8.7
09/30/90,10
10/01/90,11.3
10/02/90,10.5
10/03/90,9.9
10/04/90,11
10/05/90,14
10/06/90,9.2
10/07/90,9.8
10/08/90,6
10/09/90,9.8
10/10/90,9.2
10/11/90,11.8
10/12/90,10.3
10/13/90,7.5
10/14/90,7.7
10/15/90,15.8
10/16/90,14.6
10/17/90,10.5
10/18/90,11.3
10/19/90,10.9
10/20/90,6.4
10/21/90,10.9
10/22/90,9
10/23/90,10.9
10/24/90,12.4
10/25/90,11.6
10/26/90,13.3
10/27/90,14.4
10/28/90,18.4
10/29/90,13.6
10/30/90,14.9
10/31/90,14.8
11/01/90,15.4
11/02/90,11.8
11/03/90,13
11/04/90,11.1
11/05/90,12.5
11/06/90,18.3
11/07/90,19.2
11/08/90,15.4
11/09/90,13.1
11/10/90,11.5
11/11/90,8.6
11/12/90,12.6
11/13/90,13.8
11/14/90,14.6
11/15/90,13.2
11/16/90,12.3
11/17/90,8.8
11/18/90,10.7
11/19/90,9.9
11/20/90,8.3
11/21/90,15
11/22/90,12.2
11/23/90,10.5
11/24/90,11.1
11/25/90,13
11/26/90,12.9
11/27/90,8.8
11/28/90,14.7
11/29/90,14.7
11/30/90,12.7
12/01/90,13.3
12/02/90,13.2
12/03/90,16.2
12/04/90,17.3
12/05/90,20.5
12/06/90,20.2
12/07/90,19.4
12/08/90,15.5
12/09/90,14.1
12/10/90,11
12/11/90,11.1
12/12/90,14
12/13/90,11.4
12/14/90,12.5
12/15/90,13.4
12/16/90,13.6
12/17/90,13.9
12/18/90,17.2
12/19/90,14.7
12/20/90,15.4
12/21/90,13.1
12/22/90,13.2
12/23/90,13.9
12/24/90,10
12/25/90,12.9
12/26/90,14.6
12/27/90,14
12/28/90,13.6
12/29/90,13.5
12/30/90,15.7
12/31/90,13
